time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2
17953750,0,-4088,0,1.641,25.5,17.95375,9.8112072,1.000123058,,-7.801777318,1.640927421
18020000,0,-4072,0,4.29,25.5,18.02,9.8112072,1.000123058,,-23.69323606,4.289823299
18086250,0,-4107,0,-0.059,25.5,18.08625,9.8112072,1.000123058,,10.82744882,-0.059230201
18152500,0,-4093,0,-1.256,25.5,18.1525,9.8112072,1.000123058,,-3.156450305,-1.255518188
18218750,0,-4108,0,0.381,25.5,18.21875,9.8112072,1.000123058,,11.59909809,0.380819211
18285000,0,-4114,0,-2.185,25.5,18.285,9.8112072,1.000123058,,17.86534991,-2.185068106
18351250,0,-4092,0,-0.57,25.5,18.35125,9.8112072,1.000123058,,-4.328081345,-0.570416917
18417500,0,-4096,0,-0.254,25.5,18.4175,9.8112072,1.000123058,,-0.200229341,-0.253632679
18483750,0,-4070,0,-0.742,25.5,18.48375,9.8112072,1.000123058,,-25.63368597,-0.742141166
18550000,0,-4088,0,1.313,25.5,18.55,9.8112072,1.000123058,,-7.60437486,1.31323022
18616250,0,-4111,0,2.944,25.5,18.61625,9.8112072,1.000123058,,14.70683078,2.944388758
18682500,0,-4095,0,1.611,25.5,18.6825,9.8112072,1.000123058,,-0.68793208,1.611362645
18748750,0,-4120,0,0.252,25.5,18.74875,9.8112072,1.000123058,,23.53501719,0.251750442
18815000,0,-4120,0,1.628,25.5,18.815,9.8112072,1.000123058,,23.72808725,1.628022925
18881250,0,-4089,0,-0.332,25.5,18.88125,9.8112072,1.000123058,,-7.346950979,-0.331876267
18947500,0,-4093,0,1.512,25.5,18.9475,9.8112072,1.000123058,,-2.932711504,1.512049365
19013750,0,-4069,0,-2.105,25.5,19.01375,9.8112072,1.000123058,,-26.94459306,-2.104913638
19080000,0,-4068,0,1.314,25.5,19.08,9.8112072,1.000123058,,-27.82754168,1.314064401
19146250,0,-4103,0,-2.86,25.5,19.14625,9.8112072,1.000123058,,7.219775994,-2.860000843
19212500,0,-4104,0,0.055,25.5,19.2125,9.8112072,1.000123058,,7.926852863,0.055210625
19278750,0,-4109,0,0.313,25.5,19.27875,9.8112072,1.000123058,,13.35724274,0.313025692
19345000,0,-4060,0,-2.107,25.5,19.345,9.8112072,1.000123058,,-36.21630748,-2.106803637
19411250,0,-4095,0,1.397,25.5,19.41125,9.8112072,1.000123058,,-0.596726485,1.396902721
19477500,0,-4115,0,3.679,25.5,19.4775,9.8112072,1.000123058,,19.45412581,3.679316281
19543750,0,-4131,0,-0.743,25.5,19.54375,9.8112072,1.000123058,,35.18567308,-0.742926373
19610000,0,-4058,0,1.424,25.5,19.61,9.8112072,1.000123058,,-38.01963896,1.423626326
19676250,0,-4093,0,2.821,25.5,19.67625,9.8112072,1.000123058,,-2.911416311,2.820554917
19742500,0,-4108,0,3.964,25.5,19.7425,9.8112072,1.000123058,,12.05031522,3.96359517
19808750,0,-4090,0,3.312,25.5,19.80875,9.8112072,1.000123058,,-5.872743219,3.312006124
19875000,0,-4101,0,-2.05,25.5,19.875,9.8112072,1.000123058,,4.714280062,-2.050315378
19941250,0,-4102,0,-1.036,25.5,19.94125,9.8112072,1.000123058,,5.924249616,-1.036322677
20007500,0,-4086,0,0.508,25.5,20.0075,9.8112072,1.000123058,,-9.838008918,0.507809809
20073750,0,-4117,0,1.73,25.5,20.07375,9.8112072,1.000123058,,20.51932155,1.730008901
20140000,0,-4075,0,-0.341,25.5,20.14,9.8112072,1.000123058,,-20.63173454,-0.341329716
20206250,0,-4065,0,-1.276,25.5,20.20625,9.8112072,1.000123058,,-30.52688222,-1.276460359
20272500,0,-4085,0,-1.424,25.5,20.2725,9.8112072,1.000123058,,-10.73811604,-1.424297961
20338750,0,-4096,0,1.823,25.5,20.33875,9.8112072,1.000123058,,-0.269290237,1.822647895
20405000,0,-4076,0,-4.156,25.5,20.405,9.8112072,1.000123058,,-20.41969271,-4.156167265
20471250,0,-4087,0,-1.658,25.5,20.47125,9.8112072,1.000123058,,-8.725645777,-1.657892763
20537500,0,-4119,0,-1.783,25.5,20.5375,9.8112072,1.000123058,,23.21631426,-1.782896821
20603750,0,-4104,0,1.685,25.5,20.60375,9.8112072,1.000123058,,7.659983397,1.684580283
20670000,0,-4104,0,1.372,25.5,20.67,9.8112072,1.000123058,,8.3234658,1.372273885
20736250,0,-4106,0,-4.098,25.5,20.73625,9.8112072,1.000123058,,10.0102229,-4.097517021
20802500,0,-4083,0,3.03,25.5,20.8025,9.8112072,1.000123058,,-13.05253237,3.030231322
20868750,0,-4071,0,-1.31,25.5,20.86875,9.8112072,1.000123058,,-24.87069782,-1.309906946
20935000,0,-4103,0,-1.526,25.5,20.935,9.8112072,1.000123058,,6.580895577,-1.526046498
21001250,0,-4106,0,1.67,25.5,21.00125,9.8112072,1.000123058,,9.969316263,1.66988747
21067500,0,-4082,0,1.311,25.5,21.0675,9.8112072,1.000123058,,-13.58793419,1.311178473
21133750,0,-4117,0,1.029,25.5,21.13375,9.8112072,1.000123058,,21.37566922,1.028845717
21200000,0,-4081,0,-0.075,25.5,21.2,9.8112072,1.000123058,,-14.96371537,-0.075082788
21266250,0,-4097,0,-1.35,25.5,21.26625,9.8112072,1.000123058,,0.496249978,-1.349517139
21332500,0,-4082,0,-0.969,25.5,21.3325,9.8112072,1.000123058,,-14.40824303,-0.96942875
21398750,0,-4118,0,-2.984,25.5,21.39875,9.8112072,1.000123058,,21.90887001,-2.984419101
21465000,0,-4101,0,5.094,25.5,21.465,9.8112072,1.000123058,,5.226279734,5.094392348
21531250,0,-4098,0,0.442,25.5,21.53125,9.8112072,1.000123058,,1.672974505,0.441796791
21597500,0,-4071,0,0.254,25.5,21.5975,9.8112072,1.000123058,,-24.7748826,0.254403497
21663750,0,-4105,0,-1.941,25.5,21.66375,9.8112072,1.000123058,,9.179664846,-1.940501115
21730000,0,-4104,0,-0.118,25.5,21.73,9.8112072,1.000123058,,7.82215303,-0.118335949
21796250,0,-4073,0,3.617,25.5,21.79625,9.8112072,1.000123058,,-22.63848503,3.617088202
21862500,0,-4064,0,0.133,25.5,21.8625,9.8112072,1.000123058,,-31.52462399,0.133169932
21928750,0,-4120,0,2.407,25.5,21.92875,9.8112072,1.000123058,,23.63496408,2.406674719
21995000,0,-4057,0,0.05,25.5,21.995,9.8112072,1.000123058,,-39.01594678,0.049554387
22061250,0,-4099,0,-1.052,25.5,22.06125,9.8112072,1.000123058,,3.283351787,-1.052002405
22127500,0,-4092,0,1.551,25.5,22.1275,9.8112072,1.000123058,,-4.121807639,1.551263486
22193750,0,-4089,0,1.492,25.5,22.19375,9.8112072,1.000123058,,-6.984899945,1.492043349
22260000,0,-4103,0,-3.652,25.5,22.26,9.8112072,1.000123058,,7.471720164,-3.651966721
22326250,0,-4086,0,-0.231,25.5,22.32625,9.8112072,1.000123058,,-9.608491738,-0.230795167
22392500,0,-4102,0,0.255,25.5,22.3925,9.8112072,1.000123058,,6.155734261,0.25460525
22458750,0,-4090,0,2.821,25.5,22.45875,9.8112072,1.000123058,,-6.008294065,2.820923881
22525000,0,-4099,0,-0.482,25.5,22.525,9.8112072,1.000123058,,2.793825596,-0.481706005
22591250,0,-4113,0,2.046,25.5,22.59125,9.8112072,1.000123058,,16.63700313,2.045720927
22657500,0,-4131,0,1.54,25.5,22.6575,9.8112072,1.000123058,,35.09548783,1.539966042
22723750,0,-4075,0,1.148,25.5,22.72375,9.8112072,1.000123058,,-21.34457141,1.147715343
22790000,0,-4107,0,0.286,25.5,22.79,9.8112072,1.000123058,,11.14568595,0.285653149
22856250,0,-4120,0,-0.329,25.5,22.85625,9.8112072,1.000123058,,23.88928063,-0.328816587
22922500,0,-4104,0,2.148,25.5,22.9225,9.8112072,1.000123058,,7.828242581,2.14799244
22988750,0,-4116,0,-3.804,25.5,22.98875,9.8112072,1.000123058,,19.6305837,-3.803919941
23055000,0,-4113,0,-0.614,25.5,23.055,9.8112072,1.000123058,,16.63110839,-0.614356681
23121250,0,-4118,0,-1.797,25.5,23.12125,9.8112072,1.000123058,,21.63282123,-1.796542673
23187500,0,-4103,0,3.379,25.5,23.1875,9.8112072,1.000123058,,6.534470905,3.37885752
23253750,0,-4083,0,1.958,25.5,23.25375,9.8112072,1.000123058,,-12.69757073,1.958124124
23320000,0,-4090,0,-0.732,25.5,23.32,9.8112072,1.000123058,,-5.512979661,-0.732165673
23386250,0,-4111,0,0.043,25.5,23.38625,9.8112072,1.000123058,,14.54040155,0.042869529
23452500,0,-4106,0,0.212,25.5,23.4525,9.8112072,1.000123058,,10.2228572,0.21220864
23518750,0,-4110,0,3.444,25.5,23.51875,9.8112072,1.000123058,,13.73316038,3.443753587
23585000,0,-4115,0,-1.152,25.5,23.585,9.8112072,1.000123058,,19.19632072,-1.152187038
23651250,0,-4089,0,0.643,25.5,23.65125,9.8112072,1.000123058,,-6.929559134,0.642596306
23717500,0,-4061,0,0.572,25.5,23.7175,9.8112072,1.000123058,,-35.11659409,0.572163924
23783750,0,-4084,0,-0.299,25.5,23.78375,9.8112072,1.000123058,,-12.14756484,-0.299436491
23850000,0,-4070,0,1.422,25.5,23.85,9.8112072,1.000123058,,-25.91247191,1.42216735
23916250,0,-4100,0,4.08,25.5,23.91625,9.8112072,1.000123058,,3.619710844,4.080410665
23982500,0,-4110,0,1.899,25.5,23.9825,9.8112072,1.000123058,,14.16116837,1.899409609
24048750,0,-4097,0,2.126,25.5,24.04875,9.8112072,1.000123058,,1.23328653,2.12625694
24115000,0,-4098,0,-0.84,25.5,24.115,9.8112072,1.000123058,,2.047622725,-0.840088602
24181250,0,-4051,0,-0.999,25.5,24.18125,9.8112072,1.000123058,,-44.60382836,-0.999133686
24247500,0,-4079,0,0.428,25.5,24.2475,9.8112072,1.000123058,,-16.52664562,0.427666886
24313750,0,-4078,0,-2.273,25.5,24.31375,9.8112072,1.000123058,,-17.5769028,-2.273152339
24380000,0,-4100,0,-0.614,25.5,24.38,9.8112072,1.000123058,,3.602345396,-0.613541639
24446250,0,-4110,0,0.011,25.5,24.44625,9.8112072,1.000123058,,14.14578361,0.011001378
24512500,0,-4098,0,-0.191,25.5,24.5125,9.8112072,1.000123058,,2.158994927,-0.191381256
24578750,0,-4105,0,5.193,25.5,24.57875,9.8112072,1.000123058,,9.238774848,5.193369627
24645000,0,-4079,0,-0.399,25.5,24.645,9.8112072,1.000123058,,-17.28411112,-0.399261773
24711250,0,-4126,0,0.897,25.5,24.71125,9.8112072,1.000123058,,29.89583378,0.896640435
24777500,0,-4086,0,0.878,25.5,24.7775,9.8112072,1.000123058,,-9.650123676,0.87764689
24843750,0,-4090,0,-1.11,25.5,24.84375,9.8112072,1.000123058,,-5.682805763,-1.109995381
24910000,0,-4099,0,1.694,25.5,24.91,9.8112072,1.000123058,,2.653277009,1.694204237
24976250,0,-4100,0,-1.613,25.5,24.97625,9.8112072,1.000123058,,4.199899393,-1.612676565
25042500,0,-4075,0,-1.316,25.5,25.0425,9.8112072,1.000123058,,-20.75673835,-1.316498275
25108750,0,-4089,0,-1.124,25.5,25.10875,9.8112072,1.000123058,,-7.347874986,-1.123621888
25175000,0,-4086,0,0.635,25.5,25.175,9.8112072,1.000123058,,-10.35176131,0.63530597
25241250,0,-4097,0,-1.633,25.5,25.24125,9.8112072,1.000123058,,1.243277295,-1.633150028
25307500,0,-4096,0,-1.475,25.5,25.3075,9.8112072,1.000123058,,0.483991643,-1.475012922
25373750,0,-4097,0,-2.218,25.5,25.37375,9.8112072,1.000123058,,1.291456885,-2.218120338
25440000,0,-4086,0,-1.134,25.5,25.44,9.8112072,1.000123058,,-9.596288797,-1.133675359
25506250,0,-4094,0,-0.686,25.5,25.50625,9.8112072,1.000123058,,-2.299679118,-0.686240594
25572500,0,-4102,0,-2.524,25.5,25.5725,9.8112072,1.000123058,,5.594397423,-2.52432038
25638750,0,-4082,0,0.04,25.5,25.63875,9.8112072,1.000123058,,-13.53800692,0.039873717
25705000,0,-4098,0,0.05,25.5,25.705,9.8112072,1.000123058,,2.202782719,0.04996153
25771250,0,-4093,0,2.214,25.5,25.77125,9.8112072,1.000123058,,-2.67152184,2.21427954
25837500,0,-4118,0,-1.315,25.5,25.8375,9.8112072,1.000123058,,21.64760102,-1.314878761
25903750,0,-4089,0,2.099,25.5,25.90375,9.8112072,1.000123058,,-6.69434602,2.098970949
25970000,0,-4061,0,1.111,25.5,25.97,9.8112072,1.000123058,,-34.64598327,1.110818098
26036250,0,-4115,0,1.706,25.5,26.03625,9.8112072,1.000123058,,18.96763896,1.705972046
26102500,0,-4115,0,-0.27,25.5,26.1025,9.8112072,1.000123058,,19.01131882,-0.269887757
26168750,0,-4095,0,1.334,25.5,26.16875,9.8112072,1.000123058,,-1.048699107,1.333884912
26235000,0,-4084,0,-0.582,25.5,26.235,9.8112072,1.000123058,,-11.83992205,-0.582280177
26301250,0,-4106,0,-0.738,25.5,26.30125,9.8112072,1.000123058,,9.714136351,-0.737600795
26367500,0,-4103,0,2.162,25.5,26.3675,9.8112072,1.000123058,,7.277172335,2.1622546
26433750,0,-4116,0,-0.608,25.5,26.43375,9.8112072,1.000123058,,20.02967713,-0.607629812
26500000,0,-4096,0,0.668,25.5,26.5,9.8112072,1.000123058,,0.343031426,0.668049943
26566250,0,-4073,0,2.116,25.5,26.56625,9.8112072,1.000123058,,-23.0780106,2.115730632
26632500,0,-4103,0,-1.233,25.5,26.6325,9.8112072,1.000123058,,6.854802761,-1.233024715
26698750,0,-4085,0,1.615,25.5,26.69875,9.8112072,1.000123058,,-10.65670696,1.615016193
26765000,0,-4106,0,0.236,25.5,26.765,9.8112072,1.000123058,,9.886571927,0.235632811
26831250,0,-4105,0,2.609,25.5,26.83125,9.8112072,1.000123058,,9.394681734,2.609263373
26897500,0,-4113,0,4.728,25.5,26.8975,9.8112072,1.000123058,,16.85474929,4.72786675
26963750,0,-4116,0,4.02,25.5,26.96375,9.8112072,1.000123058,,20.35132212,4.019604807
27030000,0,-4112,0,-1.747,25.5,27.03,9.8112072,1.000123058,,16.16072835,-1.746516266
27096250,0,-4075,0,-0.316,25.5,27.09625,9.8112072,1.000123058,,-20.91819697,-0.316325866
27162500,0,-4102,0,-1.106,25.5,27.1625,9.8112072,1.000123058,,5.784145398,-1.105608936
27228750,0,-4088,0,-0.872,25.5,27.22875,9.8112072,1.000123058,,-8.261407491,-0.872466317
27295000,0,-4085,0,-0.469,25.5,27.295,9.8112072,1.000123058,,-11.26847509,-0.469202795
27361250,0,-4083,0,-1.804,25.5,27.36125,9.8112072,1.000123058,,-13.22385321,-1.803631615
27427500,0,-4111,0,-4.351,25.5,27.4275,9.8112072,1.000123058,,14.69743507,-4.350960202
27493750,0,-4094,0,1.026,25.5,27.49375,9.8112072,1.000123058,,-2.045633204,1.026289908
27560000,0,-4096,0,-0.615,25.5,27.56,9.8112072,1.000123058,,0.066076261,-0.615076783
27626250,0,-4096,0,-2.025,25.5,27.62625,9.8112072,1.000123058,,0.319627637,-2.024925484
27692500,0,-4087,0,-0.254,25.5,27.6925,9.8112072,1.000123058,,-8.751972999,-0.254481148
27758750,0,-4085,0,-3.088,25.5,27.75875,9.8112072,1.000123058,,-11.35826143,-3.087987119
27825000,0,-4113,0,-3.019,25.5,27.825,9.8112072,1.000123058,,16.84350798,-3.018598105
27891250,0,-4078,0,-1.81,25.5,27.89125,9.8112072,1.000123058,,-17.73376964,-1.810165816
27957500,0,-4102,0,0.846,25.5,27.9575,9.8112072,1.000123058,,5.893914015,0.846074627
28023750,0,-4105,0,-1.67,25.5,28.02375,9.8112072,1.000123058,,9.259120245,-1.670179357
28090000,0,-4101,0,-0.165,25.5,28.09,9.8112072,1.000123058,,4.828141163,-0.165035319
28156250,0,-4097,0,-3.42,25.5,28.15625,9.8112072,1.000123058,,0.985534268,-3.420368705
28222500,0,-4104,0,-0.024,25.5,28.2225,9.8112072,1.000123058,,8.059933251,-0.024161304
28288750,0,-4100,0,1.072,25.5,28.28875,9.8112072,1.000123058,,4.410516793,1.071635361
28355000,0,-4115,0,3.634,25.5,28.355,9.8112072,1.000123058,,18.62432486,3.634068163
28421250,0,-4118,0,-0.197,25.5,28.42125,9.8112072,1.000123058,,22.12918987,-0.197375076
28487500,0,-4114,0,-1.406,25.5,28.4875,9.8112072,1.000123058,,17.68650864,-1.405515217
28553750,0,-4117,0,2.929,25.5,28.55375,9.8112072,1.000123058,,21.24905868,2.929095909
28620000,0,-4105,0,-3.83,25.5,28.62,9.8112072,1.000123058,,8.537186819,-3.829824191
28686250,0,-4114,0,-2.925,25.5,28.68625,9.8112072,1.000123058,,18.38966377,-2.925481713
28752500,0,-4106,0,-3.124,25.5,28.7525,9.8112072,1.000123058,,9.558287251,-3.124266339
28818750,0,-4106,0,0.961,25.5,28.81875,9.8112072,1.000123058,,9.510471665,0.960757657
28885000,0,-4088,0,-0.686,25.5,28.885,9.8112072,1.000123058,,-8.332218926,-0.685534559
28951250,0,-4082,0,1.228,25.5,28.95125,9.8112072,1.000123058,,-14.22055921,1.228384066
29017500,0,-4108,0,1.969,25.5,29.0175,9.8112072,1.000123058,,11.7991592,1.968981165
29083750,0,-4093,0,1.524,25.5,29.08375,9.8112072,1.000123058,,-2.630467195,1.524436553
29150000,0,-4112,0,-0.859,25.5,29.15,9.8112072,1.000123058,,16.02821405,-0.858583596
29216250,0,-4091,0,-0.773,25.5,29.21625,9.8112072,1.000123058,,-5.042117244,-0.772989613
29282500,0,-4103,0,0.99,25.5,29.2825,9.8112072,1.000123058,,6.863365359,0.990206401
29348750,0,-4072,0,-1.502,25.5,29.34875,9.8112072,1.000123058,,-24.06575802,-1.502081952
29415000,0,-4095,0,2.046,25.5,29.415,9.8112072,1.000123058,,-1.091482973,2.046033656
29481250,0,-4110,0,2.523,25.5,29.48125,9.8112072,1.000123058,,13.64649745,2.523318799
29547500,0,-4072,0,-1.727,25.5,29.5475,9.8112072,1.000123058,,-24.34479145,-1.727021709
29613750,0,-4058,0,-0.96,25.5,29.61375,9.8112072,1.000123058,,-37.91451279,-0.960326297
29680000,0,-4097,0,-2.492,25.5,29.68,9.8112072,1.000123058,,0.821493638,-2.492165028
29746250,0,-4090,0,-2.625,25.5,29.74625,9.8112072,1.000123058,,-6.232516876,-2.624656752
29812500,0,-4126,0,2.295,25.5,29.8125,9.8112072,1.000123058,,29.86782191,2.294940125
29878750,0,-4138,0,-0.417,25.5,29.87875,9.8112072,1.000123058,,41.51717119,-0.417440504
29945000,0,-4078,0,-1.568,25.5,29.945,9.8112072,1.000123058,,-18.00196953,-1.567909618
30011250,0,-4093,0,-3.161,25.5,30.01125,9.8112072,1.000123058,,-2.940664343,-3.160901796
30077500,0,-4097,0,-2.68,25.5,30.0775,9.8112072,1.000123058,,1.463974295,-2.680266847
30143750,0,-4084,0,-0.097,25.5,30.14375,9.8112072,1.000123058,,-12.07063585,-0.096565565
30210000,0,-4087,0,-0.075,25.5,30.21,9.8112072,1.000123058,,-9.325517647,-0.074832338
30276250,0,-4096,0,-1.89,25.5,30.27625,9.8112072,1.000123058,,0.406807939,-1.890475325
30342500,0,-4093,0,0.168,25.5,30.3425,9.8112072,1.000123058,,-3.456763822,0.16807503
30408750,0,-4111,0,-1.753,25.5,30.40875,9.8112072,1.000123058,,15.45324875,-1.753368064
30475000,0,-4101,0,0.675,25.5,30.475,9.8112072,1.000123058,,5.196843222,0.674740174
30541250,0,-4080,0,0.023,25.5,30.54125,9.8112072,1.000123058,,-16.1179851,0.0232318
30607500,0,-4110,0,-0.238,25.5,30.6075,9.8112072,1.000123058,,13.64523731,-0.237993273
30673750,0,-4110,0,0.832,25.5,30.67375,9.8112072,1.000123058,,13.61067112,0.831792448
30740000,0,-4088,0,2.028,25.5,30.74,9.8112072,1.000123058,,-7.878304327,2.028023018
30806250,0,-4078,0,0.76,25.5,30.80625,9.8112072,1.000123058,,-18.34532063,0.759519825
30872500,0,-4117,0,0.939,25.5,30.8725,9.8112072,1.000123058,,20.56592488,0.938659222
30938750,0,-4116,0,-2.381,25.5,30.93875,9.8112072,1.000123058,,19.99227434,-2.381061708
31005000,0,-4061,0,0.626,25.5,31.005,9.8112072,1.000123058,,-35.19071638,0.62644723
31071250,0,-4118,0,-1.374,25.5,31.07125,9.8112072,1.000123058,,21.94291352,-1.374321008
31137500,0,-4092,0,0.514,25.5,31.1375,9.8112072,1.000123058,,-3.742168751,0.514438184
31203750,0,-4083,0,-2.428,25.5,31.20375,9.8112072,1.000123058,,-13.11322445,-2.42810107
31270000,0,-4100,0,-2.721,25.5,31.27,9.8112072,1.000123058,,3.691137219,-2.720867837
31336250,0,-4117,0,1.831,25.5,31.33625,9.8112072,1.000123058,,20.86609899,1.830744846
31402500,0,-4100,0,1.401,25.5,31.4025,9.8112072,1.000123058,,3.836182633,1.400896122
31468750,0,-4084,0,0.902,25.5,31.46875,9.8112072,1.000123058,,-11.74715878,0.902141697
31535000,0,-4102,0,0.915,25.5,31.535,9.8112072,1.000123058,,6.472455584,0.914959769
31601250,0,-4098,0,2.582,25.5,31.60125,9.8112072,1.000123058,,2.141565419,2.581650937
31667500,0,-4065,0,-0.958,25.5,31.6675,9.8112072,1.000123058,,-30.6115899,-0.957931395
31733750,0,-4077,0,0.234,25.5,31.73375,9.8112072,1.000123058,,-18.94070372,0.233624923
31800000,0,-4083,0,-1.124,25.5,31.8,9.8112072,1.000123058,,-12.99160452,-1.123908607
31866250,0,-4085,0,2.764,25.5,31.86625,9.8112072,1.000123058,,-11.22305363,2.763714359
31932500,0,-4086,0,-3.893,25.5,31.9325,9.8112072,1.000123058,,-10.44253238,-3.892618545
31998750,0,-4081,0,0.5,25.5,31.99875,9.8112072,1.000123058,,-14.55872495,0.499883711
32065000,0,-4072,0,1.243,25.5,32.065,9.8112072,1.000123058,,-24.22159997,1.243391108
32131250,0,-4092,0,-0.215,25.5,32.13125,9.8112072,1.000123058,,-4.481349753,-0.214929883
32197500,0,-4071,0,0.111,25.5,32.1975,9.8112072,1.000123058,,-24.67150393,0.111451997
32263750,0,-4084,0,-1.552,25.5,32.26375,9.8112072,1.000123058,,-12.46344645,-1.552371081
32330000,0,-4090,0,0.744,25.5,32.33,9.8112072,1.000123058,,-6.210197776,0.744055658
32396250,0,-4097,0,1.234,25.5,32.39625,9.8112072,1.000123058,,1.134539284,1.234181442
32462500,0,-4120,0,3.964,25.5,32.4625,9.8112072,1.000123058,,23.60211288,3.964113414
32528750,0,-4110,0,-1.176,25.5,32.52875,9.8112072,1.000123058,,13.51953552,-1.175561875
32595000,0,-4100,0,-0.287,25.5,32.595,9.8112072,1.000123058,,3.540799386,-0.286774984
32661250,0,-4104,0,3.521,25.5,32.66125,9.8112072,1.000123058,,8.112957975,3.520500381
32727500,0,-4083,0,1.072,25.5,32.7275,9.8112072,1.000123058,,-12.64194155,1.072183254
32793750,0,-4101,0,-3.329,25.5,32.79375,9.8112072,1.000123058,,4.938414499,-3.328706928
32860000,0,-4077,0,0.51,25.5,32.86,9.8112072,1.000123058,,-18.84776616,0.510087388
32926250,0,-4079,0,-2.2,25.5,32.92625,9.8112072,1.000123058,,-17.25313895,-2.200354905
32992500,0,-4081,0,-4.588,25.5,32.9925,9.8112072,1.000123058,,-14.78646773,-4.587674009
33058750,0,-4078,0,1.147,25.5,33.05875,9.8112072,1.000123058,,-17.53575506,1.147213403
33125000,0,-4109,0,2.123,25.5,33.125,9.8112072,1.000123058,,12.84114362,2.123049518
33191250,0,-4104,0,1.214,25.5,33.19125,9.8112072,1.000123058,,8.387850794,1.214072667
33257500,0,-4091,0,3.224,25.5,33.2575,9.8112072,1.000123058,,-4.851846537,3.223895873
33323750,0,-4119,0,2.157,25.5,33.32375,9.8112072,1.000123058,,23.00953877,2.156704499
33390000,0,-4084,0,1.029,25.5,33.39,9.8112072,1.000123058,,-12.34767516,1.028973776
33456250,0,-4076,0,2.006,25.5,33.45625,9.8112072,1.000123058,,-20.30931114,2.006007573
33522500,0,-4112,0,-1.689,25.5,33.5225,9.8112072,1.000123058,,16.34735132,-1.689351763
33588750,0,-4111,0,2.331,25.5,33.58875,9.8112072,1.000123058,,14.51934645,2.331240443
33655000,0,-4079,0,3.167,25.5,33.655,9.8112072,1.000123058,,-17.05097222,3.167033174
33721250,0,-4089,0,-0.639,25.5,33.72125,9.8112072,1.000123058,,-6.931745872,-0.639179613
33787500,0,-4096,0,-2.351,25.5,33.7875,9.8112072,1.000123058,,0.020257891,-2.350502451
33853750,0,-4098,0,-2.944,25.5,33.85375,9.8112072,1.000123058,,1.769547299,-2.944223021
33920000,0,-4097,0,0.828,25.5,33.92,9.8112072,1.000123058,,0.801260019,0.827755034
33986250,0,-4105,0,-2.653,25.5,33.98625,9.8112072,1.000123058,,8.869794129,-2.653087476
34052500,0,-4099,0,0.835,25.5,34.0525,9.8112072,1.000123058,,2.602905319,0.834518977
34118750,0,-4106,0,-2.958,25.5,34.11875,9.8112072,1.000123058,,9.98091154,-2.957552253
34185000,0,-4114,0,4.319,25.5,34.185,9.8112072,1.000123058,,18.00943871,4.319231971
34251250,0,-4098,0,-0.876,25.5,34.25125,9.8112072,1.000123058,,2.382968887,-0.876014868
34317500,0,-4094,0,-3.013,25.5,34.3175,9.8112072,1.000123058,,-1.839591117,-3.012850679
34383750,0,-4119,0,0.482,25.5,34.38375,9.8112072,1.000123058,,23.28132379,0.482291646
34450000,0,-4078,0,0.288,25.5,34.45,9.8112072,1.000123058,,-18.36284641,0.287683091
34516250,0,-4097,0,3.738,25.5,34.51625,9.8112072,1.000123058,,0.89955481,3.737915934
34582500,0,-4116,0,1.057,25.5,34.5825,9.8112072,1.000123058,,19.55849389,1.056822403
34648750,0,-4102,0,-3.072,25.5,34.64875,9.8112072,1.000123058,,5.866484369,-3.072122646
34715000,0,-4083,0,-0.042,25.5,34.715,9.8112072,1.000123058,,-12.57358337,-0.042087108
